#ID                    add o tf ib tmrs a p e lo h tot alf b xv o p s  cl w d det cf trg SOU  U      l       b    ext  vc   Ak    stardens  a      b     J20     H20     K20     H-K    J-K     
2MASXJ03373489+5412366  0  1 1  1   0  0 0 0  9 9   0  1 1   1 0 0 0   1 1 0  8  0  0  7001  10   145.753  -1.130  0   1   0.75     3.61   39.4   12.6  13.675  12.411  11.880   0.53   1.80   
2MASXJ03373616+5052062  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   5 5 0  8  0  0  7630  3    147.732  -3.824  0   1   0.50     3.58   36.8   28.0  12.668  11.613  11.094   0.52   1.57   
2MASXJ03373823+5106002  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   3 5 0  8  0  0  7333  3    147.599  -3.634  0   1   0.47     3.58   28.0   16.8  12.972  11.958  11.459   0.50   1.51   
2MASXJ03374463+5502466  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   1 5 0  8  0  0  7411  10   145.279  -0.441  0   1   0.80     3.59   28.0   20.2  13.174  11.943  11.352   0.59   1.82   
2MASXJ03374624+5357452  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   3 5 0  8  0  0  7631  10   145.922  -1.313  0   1   0.70     3.66   23.6   19.4  13.547  12.277  11.668   0.61   1.88   
2MASXJ03374868+5647475  8  0 1  0   0  0 0 0  9 9   0  8 1   1 0 0 0   1 2 0  0  0  0  0000  10   144.252   0.977  0   1   0.80     3.74   26.0   13.5  14.277  12.979  12.339   0.64   1.94   
2MASXJ03382744+4831297  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   1 5 0  0  0  0  0000  9    149.239  -5.628  0   1   0.23     3.47   56.4   40.6  11.806  10.938  10.562   0.38   1.24   
2MASXJ03383078+3150498  7  0 0  0  -4  0 0 0  9 9   4  8 3   2 0 0 0   2 5 0  0  0  0  0000  8    159.655 -18.860  0   1   0.36     2.95   19.2   17.7  13.352  12.354  12.008   0.35   1.34   
2MASXJ03384742+5421089  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   2 2 0  8  0  0  7632  10   145.811  -0.911  0   1   0.77     3.72   28.4   25.6  13.663  12.423  11.774   0.65   1.89   
2MASXJ03385585+4544055  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   4 4 0  0  0  0  0000  9    150.983  -7.817  0   1   0.21     3.42   32.6   28.7  12.730  11.853  11.444   0.41   1.29   
2MASXJ03385926+5350495  8  0 1  0   0  0 0 0  9 9   0  8 1   1 1 0 0   1 1 0  0  0  0  0000  10   146.135  -1.300  0   1   0.71     3.61   32.8    7.2  13.790  12.856  12.242   0.61   1.55   
2MASXJ03391292+4940166  0  0 0  1   7  0 0 0  1 9   4  1 1   1 0 0 0   3 2 0  0  0  0  0000  9    148.653  -4.634  0   1   0.27     3.66   40.4   32.3  12.167  11.206  10.727   0.48   1.44   
2MASXJ03391582+4828266  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   1 2 0  0  0  0  0000  9    149.378  -5.589  0   1   0.20     3.52   37.0   19.2  12.523  11.733  11.285   0.45   1.24   
2MASXJ03392344+3244237  7  0 1  0   1  0 0 0  1 9   4  8 3   1 0 0 0   1 4 0  0  0  0  0000  10   159.218 -18.048  0   1   0.37     3.11   43.4   19.1  13.148  12.226  11.822   0.40   1.33   
2MASXJ03393055+5421369  0  1 1  1   0  0 0 0  9 9   0  1 1   1 0 0 0   3 5 0  8  0  0  7002  10   145.891  -0.842  0   1   0.84     3.72   30.0   18.6  13.735  12.350  11.711   0.64   2.02   
2MASXJ03393065+5449231  0  1 1  1   0  0 0 0  9 9   0  1 1   1 0 0 0   2 4 1  8  0  0  7334  10   145.615  -0.470  0   1   0.88     3.66   23.2   15.3  14.141  12.662  12.050   0.61   2.09   
2MASXJ03393909+4543479  0  0 0  1   1  0 0 0  1 9   4  1 2   1 0 0 0   1 1 0  0  0  0  0000  9    151.088  -7.746  0   1   0.21     3.44   28.8   26.5  12.638  11.771  11.285   0.49   1.35   
2MASXJ03394061+3229291  6  0 0  0   0  0 0 0  9 9   0  8 3   1 0 0 0   1 4 1  0  0  0  0000  8    159.431 -18.204  0   1   0.55     3.16   40.4   33.1  13.249  12.339  11.918   0.42   1.33   
2MASXJ03395031+5434372  8  0 1  0   0  0 0 0  9 9   0  8 1   1 1 0 0   1 2 0  0  0  0  0000  10   145.800  -0.640  0   1   0.93     3.66   31.6   20.2  14.853  13.277  12.514   0.76   2.34   
2MASXJ03395635+5454571  8  0 1  0   0  0 0 0  9 9   0  8 1   1 0 0 0   1 4 0  0  0  0  0000  10   145.609  -0.359  0   1   0.88     3.66   21.6   11.7  14.559  13.110  12.621   0.49   1.94   
2MASXJ03395792+4940197  0  1 0  1   0  0 0 0  9 9   0  1 1   1 0 0 0   2 5 0  8  0  0  6850  3    148.750  -4.561  0   1   0.29     3.57   40.4   25.0  12.564  11.583  11.202   0.38   1.36   
2MASXJ03400174+5141457  8  0 1  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   147.545  -2.933  0   1   0.58     3.61   28.4   18.2  13.608  12.390  11.911   0.48   1.70   
2MASXJ03402748+3143150  0  1 1  1   0  0 0 0  9 9   0  1 3   1 0 0 0   2 5 0  8  0  0  8379  10   160.078 -18.698  0   1   0.70     3.04   35.2   17.6  13.126  11.679  11.045   0.63   2.08   
2MASXJ03411857+5055595  8  0 0  1   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   148.163  -3.423  0   1   0.52     3.59   25.4   20.8  13.364  12.338  11.776   0.56   1.59   
2MASXJ03412498+3156573  0  1 0  1   0  0 0 0  9 9   0  1 3   4 0 0 0   1 5 1  8  0  0  8641  8    160.092 -18.392  5   1   1.08     2.93   39.4   28.4  14.345  12.603  11.574   1.03   2.77   
2MASXJ03414892+5555257  8  0 0  0   0  0 0 0  9 9   0  8 1   1 0 0 0   3 5 0  0  0  0  0000  10   145.218   0.607  0   1   0.88     3.65   19.4   17.5  14.635  12.993  12.339   0.65   2.30   
2MASXJ03424928+3138385  0  0 0  1   7  0 0 0  1 9   4  1 3   1 0 0 0   3 5 0  0  0  0  0000  8    160.540 -18.438  0   1   0.76     2.99   37.0   27.4  12.853  11.713  11.145   0.57   1.71   
